origin,dest,count
17,22,0.00010403163604363465
17,23,1.8808654007235046e-05
17,33,1.9073220850706773e-05
17,27,5.853932231143536e-05
17,40,3.876050343756236e-05
17,42,0.002558379553172775
19,2,0.00043444714887815766
19,8,0.013478232737296765
19,14,9.012599430126129e-05
19,12,6.523983418325027e-05
19,15,4.111294579380763e-05
19,17,0.00038230280599124445
19,22,0.00024316485053057572
19,23,0.0002095288633109344
19,33,2.7945285205216626e-05
19,26,4.7674978997916186e-05
19,27,0.00017140085430272708
19,40,8.715158774648552e-05
19,42,0.0018598430482914628
19,43,2.606627925321105e-05
19,48,0.00011752335400981844
9,2,0.0003198186141539398
9,8,0.010105056397981586
9,14,6.637602462935441e-05
9,12,4.695809053055571e-05
9,15,2.845843560070258e-05
9,17,0.00029419931699728674
9,22,0.00018131675770595437
9,23,0.00014782180003627154
9,33,2.1529566428080224e-05
9,26,3.447119706971995e-05
9,27,0.00012832313860585518
9,40,5.2518844158626973e-05
9,42,0.0013807716834867228
9,43,1.8680921281250558e-05
9,48,8.501058433597677e-05
29,2,0.0010920512163898027
29,8,0.0046109899470168515
29,14,0.00011579613249100437
29,12,9.387787984633504e-05
29,15,7.460167512057846e-05
29,17,0.0003933418402184245
29,22,0.0002523286441109839
29,23,0.00020272461556622358
29,33,2.688117692967022e-05
29,26,6.496768064728637e-05
29,27,0.0003893477532286991
29,40,9.139028199740847e-05
29,42,0.0020918491454368486
29,43,4.110027405386627e-05
29,48,0.00016202279879777356
23,2,0.0016664809219140877
23,8,0.008841914823725821
23,14,9.884681007402649e-05
23,12,7.109891459785054e-06
23,15,9.644040992623976e-06
23,17,0.0005142201599690881
23,22,0.0004939187088567499
23,23,0.00568061581741488
23,33,8.037520590910605e-05
23,26,4.431017742908737e-05
23,27,0.0003745074536274752
23,40,0.0001745112250096106
23,42,0.0038761067296234973
23,48,7.075552818302936e-05
22,2,0.00026103823040510646
22,8,0.0009421913959886703
22,17,2.167932207052092e-05
22,22,0.004992279836947526
22,33,7.777541332973747e-05
22,27,2.4637864228334057e-05
22,40,0.00011201536332408314
22,42,0.0002211102601388978
2,2,0.0008772302212052412
2,8,0.0026341470826219474
2,14,0.0001528444497048617
2,12,0.0032661692536721633
2,15,3.5605997954119626e-05
2,17,0.00017054941650967558
2,22,0.0006172263615216446
2,23,6.370848343928431e-05
2,33,9.841529774637482e-05
2,26,6.923262135314209e-05
2,27,0.00021487181903408062
2,40,0.00020601353714322297
2,42,0.0012362530859398298
2,43,6.653374716170917e-07
2,48,0.0005138355874578006
45,2,0.0005740316935810329
45,8,0.01952254226122487
45,14,7.524378777423026e-05
45,12,1.221343119434024e-05
45,15,1.0572527679170892e-05
45,17,0.000438774728805829
45,22,0.0002782168164619064
45,23,0.00016963593400355555
45,33,3.789123433279065e-05
45,26,3.244740325202261e-05
45,27,0.00018385747988850258
45,40,9.135066558518599e-05
45,42,0.002155326355043956
45,48,4.567586722506954e-05
24,2,0.0011033312736190503
24,8,0.003302262141974478
24,14,0.0001749778829236125
