origin,dest,count
3,36,1.7512806400533374e-06
3,37,1.0637957832842363e-05
3,38,1.053461987326097e-06
3,40,1.6614156221408563e-06
3,43,7.3197778712078565e-06
3,45,7.715053196129796e-06
3,46,1.6114369863425692e-05
3,48,7.30552587314109e-06
9,3,4.804365463869419e-07
9,5,2.729497654988007e-06
9,6,3.3408810452278716e-06
9,7,2.695123313914489e-06
9,14,1.5220214271578392e-06
9,11,5.530849473449187e-06
9,12,1.6319468722482721e-06
9,13,4.727629068154989e-06
9,15,6.0082090082421e-07
9,16,1.055830360694782e-05
9,20,5.460146677441874e-06
9,19,1.3056562098725184e-05
9,18,1.150178933134333e-06
9,21,7.111473006349254e-06
9,22,3.0071376835483145e-06
9,24,2.594140161957959e-06
9,25,5.574861300143509e-07
9,33,2.5987532170948437e-07
9,26,7.931425740675604e-07
9,29,9.81423810622776e-07
9,30,7.224999674231354e-07
9,27,2.208819799098009e-07
9,31,8.656925545460582e-06
9,34,6.9271744126873125e-06
9,36,1.1875039398827966e-06
9,37,7.278469566817917e-06
9,38,6.79877867261744e-07
9,40,8.56864655325746e-07
9,43,4.513391026068234e-06
9,45,2.017306858215061e-05
9,46,9.801327459263352e-06
9,48,4.270307485721842e-06
46,5,4.7841264454287e-06
46,6,3.1571376798115395e-06
46,7,2.997221451880918e-07
46,14,1.4639285503062756e-06
46,11,1.3960607543978273e-05
46,12,1.3350645547415283e-06
46,13,4.07157060995652e-06
46,15,3.4069320341922455e-07
46,16,2.46535446285476e-06
46,20,3.698340991548423e-06
46,19,1.1672066028860221e-06
46,18,9.155184346283828e-07
46,21,6.392378834937845e-06
46,22,2.760569379520187e-06
46,24,1.5162423813822663e-06
46,25,1.3035649310102322e-06
46,33,2.9520116969679953e-07
46,26,6.525541902240454e-07
46,29,3.228682022536369e-07
46,30,1.3772211582478006e-06
46,27,1.1467114779297426e-07
46,31,5.6424096698446085e-06
46,34,5.862362175227522e-06
46,36,0.00010116332915372195
46,37,4.445237437145145e-06
46,38,5.166072440939769e-07
46,40,1.0262717841089474e-06
46,43,1.1361717019754389e-05
46,46,5.395180859314199e-05
46,48,4.371681775028703e-06
40,5,1.2595218830033518e-06
40,6,1.936845175476804e-06
40,7,1.0596102625117595e-08
40,14,0.00015323214237669968
40,11,5.817376478715196e-06
40,12,1.0910230317571482e-06
40,13,4.543415672848747e-06
40,20,1.1211699499679714e-06
40,18,2.133311964315566e-07
40,21,8.644599486892494e-06
40,22,1.419991647474434e-05
40,25,5.032523128949977e-07
40,33,2.10915457020744e-06
40,26,2.137978277540964e-06
40,30,3.8776708831778406e-07
40,31,8.735482874338212e-07
40,34,6.128361770139479e-06
40,36,9.269350707752025e-08
40,38,2.2247383702227774e-07
40,40,6.077310066346595e-06
40,43,5.805891038809932e-06
40,46,4.549012928020734e-06
40,48,7.943811698806656e-06
8,5,2.2800971318809823e-06
8,6,6.252205693008996e-06
8,7,2.3316522388929325e-07
8,14,1.218318989991001e-06
8,11,9.360004494004193e-06
8,12,1.01726867955387e-06
8,13,3.4595536203878794e-06
8,15,1.7037307242266524e-07
8,16,1.0232897969222773e-06
8,20,5.670281265580203e-06
8,19,7.142797243257728e-07
8,18,1.7539274338106422e-06
8,21,5.492373817809096e-06
8,22,2.061593373660113e-06
8,24,8.822251778537053e-07
8,25,7.248257439499736e-07
8,33,2.1954034300694172e-07
8,26,5.431785010846907e-07
8,29,3.6699107862074356e-06
8,30,6.841909269768784e-07
8,31,2.5990057606958947e-05
8,34,5.225245906816397e-06
8,36,6.393202283255753e-07
8,37,1.9172275728805645e-05
8,38,8.623066504328744e-07
8,40,7.561459519828818e-07
8,43,6.195575156372412e-06
8,46,1.0233655755027844e-05
8,48,3.6701719204070284e-06
39,5,1.6542260622074498e-05
39,6,4.42822582668577e-06
39,7,2.8405369842960275e-07
39,14,1.963166660685281e-06
39,11,5.840911227610896e-05
39,12,1.5347255379546871e-06
39,13,5.164302034197513e-06
39,15,1.8502272134534142e-07
39,16,8.388439649899011e-07
39,20,4.278425260120904e-06
39,19,7.515997589278713e-07
39,18,1.4930511452071026e-06
39,21,8.648901710997473e-06
39,22,3.7311746539943386e-06
39,24,1.0599872692096365e-06
39,25,5.291902254303562e-06
39,33,4.2685084611676364e-07
39,26,8.124355500357839e-07
39,30,6.531612185050539e-05
39,31,5.917029811220458e-06
39,34,7.503039791930449e-06
39,36,1.380899065643428e-06
39,37,4.1196488389810215e-06
39,38,6.302063708378667e-07
39,40,1.408373299771486e-06
39,43,4.492658646306444e-05
39,46,2.3609276839639822e-05
39,48,6.1982064943811405e-06
48,5,2.4115528305845603e-07
48,6,8.894150846392914e-07
48,14,6.646353737961273e-07
48,11,3.623519540469317e-06
48,13,1.451400802739903e-06
48,18,3.701405604164444e-07
48,21,8.19495584883831e-06
48,22,1.3315834238568276e-06
48,25,3.1907601315975233e-07
48,33,3.3046761020394466e-07
48,30,8.168758679334025e-08
48,34,2.340326538113034e-06
48,38,1.0585534637165434e-08
48,40,6.81464226902391e-07
48,43,3.338587248763746e-06
48,46,2.2601532537949037e-06
48,48,0.00021443206742356467
34,5,3.264490451593693e-07
34,6,7.341158496918733e-07
34,14,7.063605020190337e-07
34,11,2.6596101081789613e-06
34,12,7.91150000908726e-08
34,13,3.042234969419108e-06
34,18,2.80629480143628e-07
34,21,7.819345085838242e-06
34,22,1.4668793418749092e-06
34,25,2.664141907395151e-07
34,33,2.970914077025571e-07
34,26,1.0053577005783654e-07
34,30,9.608136247623853e-08
34,34,9.261689458472877e-05
34,38,4.667581380284757e-08
34,40,6.690919718193415e-07
34,43,2.3887774813674707e-06
34,46,1.7192542970695318e-06
34,48,8.544852247052743e-06
22,5,3.7388049371409287e-07
22,6,8.587018558225868e-07
22,14,2.4036809774209642e-06
22,11,3.081706563554471e-06
22,13,1.1517515408825447e-06
22,18,3.457517496578807e-07
22,21,3.1690355859367294e-06
22,22,0.00010934790986775373
22,25,2.9763229339044005e-07
22,33,1.0162459586873164e-06
22,26,2.708093136317136e-07
22,30,1.1622197919155438e-07
22,34,1.6114782899355768e-06
22,38,4.83927070046216e-08
22,40,2.3918998285343394e-06
22,43,2.8908797190074915e-06
22,46,2.0897883399377697e-06
22,48,3.412095459448464e-06
21,5,1.205952503475957e-07
21,6,5.20883139213148e-07
21,14,3.644384447175535e-07
21,11,2.252938454444494e-06
21,13,5.687594969198361e-07
21,18,2.18359479866119e-07
21,21,0.00010018841326975808
21,22,7.367784231702345e-07
21,25,2.1160449437395466e-07
21,33,2.1716944447975618e-07
21,30,4.2513691226911706e-08
21,34,1.021048091375059e-06
21,38,7.281995304141579e-10
21,40,4.1225563019951156e-07
21,43,2.096297459785801e-06
21,46,1.342107115350035e-06
21,48,6.128829206795261e-06
37,5,2.936285555688206e-06
37,6,6.757071141916988e-06
37,7,3.0809272648771685e-07
37,14,1.3895152124752337e-06
37,11,1.1576307515526697e-05
37,12,1.332256473834417e-06
37,13,4.450204532486787e-06
37,15,2.634970410266753e-07
37,16,1.5133211050126767e-06
37,20,6.779851448118303e-06
37,19,1.0173537949817638e-06
37,18,2.09011890053925e-06
37,21,6.886720850420555e-06
37,22,2.657435806924452e-06
37,24,1.2517925636546686e-06
37,25,9.027140648887658e-07
37,33,2.814078329348974e-07
37,26,6.715161685767303e-07
37,29,6.130893504701547e-06
37,30,9.223978919085708e-07
37,31,3.0095966657406107e-05
37,34,6.556142360489166e-06
37,36,8.05361573764931e-07
37,37,2.1823121348687105e-05
37,38,9.97289978020941e-07
37,40,9.463993403837679e-07
37,43,8.335549737894493e-06
37,46,1.2979129014862345e-05
37,48,4.504129039828622e-06
